1,2,3,4,5,6,7,8
95051790,2011/4/26 00:00,507H10604,2011/5/18 00:00,0,,,A
97051479,2011/4/22 00:00,507H10550,2011/5/18 00:00,0,,,A
95121833,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
95121885,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
96123563,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
97124169,2011/6/13 00:00,7H7536,2011/6/23 00:00,0,,,B
97127664,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
98122745,2011/6/22 00:00,7H7536,2011/6/23 00:00,0,,,B
94126784,2011/5/31 00:00,7H7536,2011/6/23 00:00,0,,,B
93051389,2011/6/10 00:00,507H10603,2011/6/24 00:00,0,,,A
93053829,2011/6/3 00:00,507H10603,2011/6/24 00:00,0,,,A
93053833,2011/6/2 00:00,7H7763,2011/6/24 00:00,0,,,A
93053849,2011/5/18 00:00,7H10427,2011/6/24 00:00,0,,,A
94051735,2011/5/18 00:00,507H10604,2011/6/24 00:00,0,,,A
96121452,2011/5/31 00:00,7H7536,2011/6/23 00:00,0,,,B
93051550,2011/6/21 00:00,7H8747,2011/6/24 00:00,0,,,A
94051724,2011/5/19 00:00,7H10427,2011/6/24 00:00,0,,,A
95051790,2011/5/22 00:00,7H10427,2011/6/24 00:00,0,,,A
95051816,2011/5/26 00:00,7H7763,2011/6/24 00:00,0,,,A
97051474,2011/6/18 00:00,7H8747,2011/6/24 00:00,0,,,A
97051479,2011/6/5 00:00,7H10427,2011/6/24 00:00,0,,,A
96126935,2011/5/26 00:00,7H7536,2011/6/23 00:00,0,,,B
97124119,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
97124137,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
98122744,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
98127120,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
91051328,2011/6/22 00:00,7H8747,2011/6/24 00:00,0,,,A
93051625,2011/6/5 00:00,11H8035,2011/6/24 00:00,0,,,A
95051793,2011/6/22 00:00,11H8035,2011/6/24 00:00,0,,,A
95051815,2011/5/18 00:00,7H7763,2011/6/24 00:00,0,,,A
96051862,2011/6/21 00:00,7H8747,2011/6/24 00:00,0,,,A
97051463,2011/6/21 00:00,11H8035,2011/6/24 00:00,0,,,A
97051470,2011/6/2 00:00,7H10427,2011/6/24 00:00,0,,,A
98051977,2011/6/14 00:00,777H1584,2011/6/24 00:00,0,,,A
98051989,2011/6/15 00:00,7H8747,2011/6/24 00:00,0,,,A
94126945,2011/5/29 00:00,7H7536,2011/6/23 00:00,0,,,B
95121830,2011/6/1 00:00,7H7536,2011/6/23 00:00,0,,,B
96123541,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
97124166,2011/6/1 00:00,7H7536,2011/6/23 00:00,0,,,B
97124186,2011/6/6 00:00,7H7536,2011/6/23 00:00,0,,,B
96121464,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
10046044,2011/6/12 00:00,7H7536,2011/6/23 00:00,0,,,B
96051833,2011/6/10 00:00,7H10427,2011/6/24 00:00,0,,,A
96123562,2011/6/8 00:00,7H7536,2011/6/23 00:00,0,,,B
96126940,2011/6/19 00:00,7H7536,2011/6/23 00:00,0,,,B
97124184,2011/6/3 00:00,7H7536,2011/6/23 00:00,0,,,B
10837549,2011/5/29 00:00,7H7536,2011/6/23 00:00,0,,,B
98122714,2011/6/15 00:00,7H7536,2011/6/23 00:00,0,,,B
98122742,2011/6/3 00:00,7H7536,2011/6/23 00:00,0,,,B
96121463,2011/6/3 00:00,7H7536,2011/6/23 00:00,0,,,B
91051366,2011/5/24 00:00,507H10604,2011/6/24 00:00,0,,,A
93053240,2011/6/6 00:00,7H10427,2011/6/24 00:00,0,,,A
96051859,2011/5/24 00:00,7H8747,2011/6/24 00:00,0,,,A
97051441,2011/6/21 00:00,200H4779,2011/6/24 00:00,0,,,A
95051784,2011/6/18 00:00,11H8035,2011/6/24 00:00,0,,,A
96051856,2011/5/24 00:00,777H1584,2011/6/24 00:00,0,,,A
97051417,2011/6/1 00:00,7H10427,2011/6/24 00:00,0,,,A
97051439,2011/6/22 00:00,200H4779,2011/6/24 00:00,0,,,A
97051475,2011/6/5 00:00,777H1584,2011/6/24 00:00,0,,,A
98051971,2011/6/14 00:00,777H1584,2011/6/24 00:00,0,,,A
98051974,2011/6/1 00:00,777H1584,2011/6/24 00:00,0,,,A
87121413,2011/9/14 00:00,7H7536,2011/9/28 00:00,0,,,B
96123553,2011/9/26 00:00,7H7536,2011/9/28 00:00,0,,,B
98122590,2011/9/12 00:00,7H7536,2011/9/28 00:00,0,,,B
98122717,2011/9/5 00:00,7H7536,2011/9/28 00:00,0,,,B
98122729,2011/9/18 00:00,7H7536,2011/9/28 00:00,0,,,B
50561729,2011/9/27 00:00,7H8559,2011/9/30 00:00,0,,,A
96051846,2011/8/30 00:00,7H8747,2011/9/30 00:00,0,,,A
97051464,2011/9/24 00:00,7H8559,2011/9/30 00:00,0,,,A
98051976,2011/9/16 00:00,11H8035,2011/9/30 00:00,0,,,A
94123926,2011/9/3 00:00,7H7536,2011/9/28 00:00,0,,,B
95121833,2011/9/11 00:00,7H7536,2011/9/28 00:00,0,,,B
10837567,2011/8/27 00:00,7H7536,2011/9/28 00:00,0,,,B
96051821,2011/9/6 00:00,7H8747,2011/9/30 00:00,0,,,A
97051427,2011/9/10 00:00,7H8559,2011/9/30 00:00,0,,,A
97051449,2011/8/30 00:00,7H8747,2011/9/30 00:00,0,,,A
98051969,2011/9/24 00:00,29H13224,2011/9/30 00:00,0,,,A
96051843,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
96051860,2011/8/3 00:00,29H13080,2011/8/26 00:00,0,,,A
97051438,2011/8/6 00:00,29H13080,2011/8/26 00:00,0,,,A
97051467,2011/8/4 00:00,29H13080,2011/8/26 00:00,0,,,A
98122719,2011/8/22 00:00,7H7536,2011/8/26 00:00,0,,,B
94051735,2011/8/10 00:00,29H13080,2011/8/26 00:00,0,,,A
96051844,2011/8/9 00:00,29H13080,2011/8/26 00:00,0,,,A
97051427,2011/8/14 00:00,29H13080,2011/8/26 00:00,0,,,A
97051437,2011/8/3 00:00,200H5241,2011/8/26 00:00,0,,,A
95121883,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
93051550,2011/8/23 00:00,7H8747,2011/8/26 00:00,0,,,A
95051790,2011/8/10 00:00,29H13080,2011/8/26 00:00,0,,,A
96051858,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
97051435,2011/8/14 00:00,29H13080,2011/8/26 00:00,0,,,A
97051447,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
97051454,2011/8/10 00:00,29H13080,2011/8/26 00:00,0,,,A
97051474,2011/8/16 00:00,29H13080,2011/8/26 00:00,0,,,A
95121856,2011/8/1 00:00,7H7536,2011/8/26 00:00,0,,,B
96121452,2011/8/15 00:00,7H7536,2011/8/26 00:00,0,,,B
96126988,2011/9/21 00:00,7H7536,2011/9/28 00:00,0,,,B
97126046,2011/9/11 00:00,7H7536,2011/9/28 00:00,0,,,B
98122578,2011/9/27 00:00,7H7536,2011/9/28 00:00,0,,,B
98122751,2011/9/26 00:00,7H7536,2011/9/28 00:00,0,,,B
96121452,2011/9/11 00:00,7H7536,2011/9/28 00:00,0,,,B
93053202,2011/9/21 00:00,7H8559,2011/9/30 00:00,0,,,A
97051454,2011/8/31 00:00,7H8747,2011/9/30 00:00,0,,,A
98051972,2011/9/17 00:00,7H8559,2011/9/30 00:00,0,,,A
99051731,2011/9/17 00:00,7H8559,2011/9/30 00:00,0,,,A
99051740,2011/9/17 00:00,7H8559,2011/9/30 00:00,0,,,A
96123562,2011/9/24 00:00,7H7536,2011/9/28 00:00,0,,,B
96126986,2011/9/11 00:00,7H7536,2011/9/28 00:00,0,,,B
97124184,2011/8/29 00:00,7H7536,2011/9/28 00:00,0,,,B
10837549,2011/9/26 00:00,7H7536,2011/9/28 00:00,0,,,B
98122746,2011/9/8 00:00,7H7536,2011/9/28 00:00,0,,,B
98122754,2011/9/8 00:00,7H7536,2011/9/28 00:00,0,,,B
93051405,2011/9/13 00:00,7H8559,2011/9/30 00:00,0,,,A
97051426,2011/9/23 00:00,29H13224,2011/9/30 00:00,0,,,A
91051328,2011/8/1 00:00,29H13080,2011/8/26 00:00,0,,,A
95051793,2011/8/10 00:00,200H5241,2011/8/26 00:00,0,,,A
96051845,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
96051862,2011/8/10 00:00,200H4779,2011/8/26 00:00,0,,,A
97051453,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
97051463,2011/8/10 00:00,200H5241,2011/8/26 00:00,0,,,A
97051470,2011/8/17 00:00,29H13080,2011/8/26 00:00,0,,,A
98051989,2011/8/12 00:00,29H13080,2011/8/26 00:00,0,,,A
95121848,2011/7/30 00:00,7H7536,2011/8/26 00:00,0,,,B
96126935,2011/8/11 00:00,7H7536,2011/8/26 00:00,0,,,B
97124112,2011/8/24 00:00,7H7536,2011/8/26 00:00,0,,,B
93053850,2011/8/5 00:00,29H13080,2011/8/26 00:00,0,,,A
96051833,2011/8/20 00:00,29H13080,2011/8/26 00:00,0,,,A
96051872,2011/8/17 00:00,29H13080,2011/8/26 00:00,0,,,A
97051422,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
87121413,2011/8/24 00:00,7H7536,2011/8/26 00:00,0,,,B
96123541,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
96123552,2011/8/1 00:00,7H7536,2011/8/26 00:00,0,,,B
98122590,2011/8/8 00:00,7H7536,2011/8/26 00:00,0,,,B
96121464,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
96126936,2011/9/24 00:00,7H7536,2011/9/28 00:00,0,,,B
97124171,2011/9/17 00:00,7H7536,2011/9/28 00:00,0,,,B
98122719,2011/9/17 00:00,7H7536,2011/9/28 00:00,0,,,B
98122750,2011/9/3 00:00,7H7536,2011/9/28 00:00,0,,,B
98122755,2011/9/2 00:00,7H7536,2011/9/28 00:00,0,,,B
98122758,2011/9/27 00:00,7H7536,2011/9/28 00:00,0,,,B
94051728,2011/9/24 00:00,29H13224,2011/9/30 00:00,0,,,A
96051828,2011/9/5 00:00,7H8747,2011/9/30 00:00,0,,,A
96051843,2011/9/16 00:00,7H8559,2011/9/30 00:00,0,,,A
97051420,2011/8/30 00:00,7H8747,2011/9/30 00:00,0,,,A
99051719,2011/9/16 00:00,11H8035,2011/9/30 00:00,0,,,A
95121839,2011/9/2 00:00,7H7536,2011/9/28 00:00,0,,,B
97124172,2011/9/2 00:00,7H7536,2011/9/28 00:00,0,,,B
98122759,2011/9/11 00:00,7H7536,2011/9/28 00:00,0,,,B
98127500,2011/9/24 00:00,7H7536,2011/9/28 00:00,0,,,B
98127822,2011/9/12 00:00,7H7536,2011/9/28 00:00,0,,,B
93053215,2011/8/28 00:00,29H13080,2011/9/30 00:00,0,,,A
95051763,2011/9/5 00:00,7H8747,2011/9/30 00:00,0,,,A
95051784,2011/9/25 00:00,7H8559,2011/9/30 00:00,0,,,A
96051856,2011/8/30 00:00,7H8747,2011/9/30 00:00,0,,,A
97051439,2011/9/1 00:00,507H10604,2011/9/30 00:00,0,,,A
97051475,2011/9/11 00:00,7H8559,2011/9/30 00:00,0,,,A
98051968,2011/9/1 00:00,7H8747,2011/9/30 00:00,0,,,A
98051971,2011/9/2 00:00,7H8747,2011/9/30 00:00,0,,,A
96126935,2011/9/5 00:00,7H7536,2011/9/28 00:00,0,,,B
98122744,2011/9/8 00:00,7H7536,2011/9/28 00:00,0,,,B
91051328,2011/8/27 00:00,29H13080,2011/9/30 00:00,0,,,A
95051793,2011/9/25 00:00,7H8559,2011/9/30 00:00,0,,,A
95051810,2011/9/7 00:00,507H8477,2011/9/30 00:00,0,,,A
96051845,2011/9/25 00:00,7H8559,2011/9/30 00:00,0,,,A
98051977,2011/9/2 00:00,7H8747,2011/9/30 00:00,0,,,A
98051989,2011/9/2 00:00,7H8747,2011/9/30 00:00,0,,,A
97124172,2011/7/30 00:00,7H7536,2011/8/26 00:00,0,,,B
98052002,2011/9/16 00:00,11H8035,2011/9/30 00:00,0,,,A
93053850,2011/3/9 00:00,11H8035,2011/4/21 00:00,0,,,A
50561729,2011/4/10 00:00,507H10604,2011/4/21 00:00,0,,,A
96051864,2011/4/9 00:00,7H10427,2011/4/21 00:00,0,,,A
96051872,2011/3/10 00:00,11H8035,2011/4/21 00:00,0,,,A
98051993,2011/4/3 00:00,7H10427,2011/4/21 00:00,0,,,A
93051386,2011/4/10 00:00,507H10604,2011/4/21 00:00,0,,,A
92051374,2011/3/15 00:00,7H10427,2011/4/21 00:00,0,,,A
93051550,2011/3/15 00:00,7H10427,2011/4/21 00:00,0,,,A
97051458,2011/3/29 00:00,507H8747,2011/4/21 00:00,0,,,A
97051479,2011/4/10 00:00,507H8747,2011/4/21 00:00,0,,,A
93051391,2011/4/8 00:00,7H10427,2011/4/21 00:00,0,,,A
93053217,2011/4/4 00:00,507H10604,2011/4/21 00:00,0,,,A
93053241,2011/4/5 00:00,507H10604,2011/4/21 00:00,0,,,A
93053848,2011/4/9 00:00,7H7763,2011/4/21 00:00,0,,,A
94051715,2011/3/15 00:00,7H8747,2011/4/21 00:00,0,,,A
94051730,2011/3/3 00:00,7H7763,2011/4/21 00:00,0,,,A
96121649,2010/12/24 00:00,1H7235,2011/1/27 00:00,0,,,B
94123941,2010/12/3 00:00,1H7235,2011/1/27 00:00,0,,,B
94126936,2010/12/29 00:00,1H7235,2011/1/27 00:00,0,,,B
95121853,2011/1/16 00:00,1H7235,2011/1/27 00:00,0,,,B
95121873,2011/1/19 00:00,1H7235,2011/1/27 00:00,0,,,B
96123536,2011/1/12 00:00,1H7235,2011/1/27 00:00,0,,,B
96126939,2011/1/17 00:00,1H7235,2011/1/27 00:00,0,,,B
95051769,2011/1/14 00:00,11H8035,2011/1/28 00:00,0,,,A
96051865,2011/1/16 00:00,7H7763,2011/1/28 00:00,0,,,A
96051867,2010/12/27 00:00,7H8747,2011/1/28 00:00,0,,,A
97051472,2011/1/24 00:00,507H8477,2011/1/28 00:00,0,,,A
95121853,2011/6/2 00:00,7H7536,2011/6/23 00:00,0,,,B
95121875,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
96123549,2011/6/12 00:00,7H7536,2011/6/23 00:00,0,,,B
96126939,2011/5/29 00:00,7H7536,2011/6/23 00:00,0,,,B
97124123,2011/6/4 00:00,7H7536,2011/6/23 00:00,0,,,B
10837527,2011/6/12 00:00,7H7536,2011/6/23 00:00,0,,,B
98122740,2011/6/3 00:00,7H7536,2011/6/23 00:00,0,,,B
98122747,2011/5/28 00:00,7H7536,2011/6/23 00:00,0,,,B
98127832,2011/5/24 00:00,7H7536,2011/6/23 00:00,0,,,B
95051803,2011/3/11 00:00,7H10427,2011/4/21 00:00,0,,,A
96051828,2011/4/5 00:00,11H8035,2011/4/21 00:00,0,,,A
96051861,2011/4/8 00:00,507H10604,2011/4/21 00:00,0,,,A
98051963,2011/4/5 00:00,507H10604,2011/4/21 00:00,0,,,A
98051967,2011/3/24 00:00,507H10550,2011/4/21 00:00,0,,,A
93053211,2011/4/12 00:00,7H7763,2011/4/21 00:00,0,,,A
95051781,2011/4/4 00:00,7H7763,2011/4/21 00:00,0,,,A
96051862,2011/4/4 00:00,7H10427,2011/4/21 00:00,0,,,A
94051736,2011/4/15 00:00,777H1584,2011/4/21 00:00,0,,,A
95051763,2011/4/3 00:00,507H10604,2011/4/21 00:00,0,,,A
95051784,2011/3/7 00:00,11H8035,2011/4/21 00:00,0,,,A
95051808,2011/3/7 00:00,11H8035,2011/4/21 00:00,0,,,A
96051856,2011/4/10 00:00,7H7763,2011/4/21 00:00,0,,,A
96051875,2011/3/26 00:00,507H10550,2011/4/21 00:00,0,,,A
96051877,2011/4/11 00:00,507H10604,2011/4/21 00:00,0,,,A
93053833,2011/3/29 00:00,507H10550,2011/4/21 00:00,0,,,A
93053849,2011/4/5 00:00,507H10550,2011/4/21 00:00,0,,,A
95051775,2011/3/15 00:00,7H10427,2011/4/21 00:00,0,,,A
96051830,2011/3/22 00:00,507H10550,2011/4/21 00:00,0,,,A
96051853,2011/3/14 00:00,507H9133,2011/4/21 00:00,0,,,A
91051366,2011/4/11 00:00,507H10604,2011/4/21 00:00,0,,,A
93053240,2011/3/4 00:00,ET603,2011/4/21 00:00,0,,,A
98051965,2011/4/10 00:00,507H10604,2011/4/21 00:00,0,,,A
93126195,2011/3/21 00:00,29H13094,2011/3/29 00:00,0,,,B
94123941,2011/3/20 00:00,29H13094,2011/3/29 00:00,0,,,B
95121853,2011/3/18 00:00,29H13094,2011/3/29 00:00,0,,,B
97124176,2011/4/11 00:00,29H13094,2011/4/29 00:00,0,,,B
10837561,2011/4/22 00:00,29H13094,2011/4/29 00:00,0,,,B
93051405,2011/8/16 00:00,29H13080,2011/8/26 00:00,0,,,A
97051426,2011/8/20 00:00,29H13080,2011/8/26 00:00,0,,,A
96123562,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
96126940,2011/7/26 00:00,7H7536,2011/8/26 00:00,0,,,B
96126986,2011/8/11 00:00,7H7536,2011/8/26 00:00,0,,,B
10837549,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
98122742,2011/8/4 00:00,7H7536,2011/8/26 00:00,0,,,B
98122746,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
98122754,2011/8/15 00:00,7H7536,2011/8/26 00:00,0,,,B
10837547,2011/4/20 00:00,29H13094,2011/4/29 00:00,0,,,B
98122732,2011/4/21 00:00,29H13094,2011/4/29 00:00,0,,,B
93051405,2011/11/15 00:00,7H8559,2011/11/24 00:00,0,,,A
93053240,2011/11/3 00:00,7H8559,2011/11/24 00:00,0,,,A
96051859,2011/11/19 00:00,7H7536,2011/11/24 00:00,0,,,A
97051412,2011/11/9 00:00,29H13224,2011/11/24 00:00,0,,,A
96126915,2011/10/29 00:00,7H7536,2011/11/25 00:00,0,,,B
96126986,2011/11/4 00:00,7H7536,2011/11/25 00:00,0,,,B
97124146,2011/10/31 00:00,7H7536,2011/11/25 00:00,0,,,B
97124184,2011/11/15 00:00,7H7536,2011/11/25 00:00,0,,,B
97127665,2011/11/14 00:00,7H7536,2011/11/25 00:00,0,,,B
10837549,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
98122713,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
94051728,2011/11/20 00:00,29H13224,2011/11/24 00:00,0,,,A
96051843,2011/11/13 00:00,7H7536,2011/11/24 00:00,0,,,A
97051476,2011/11/11 00:00,7H7536,2011/11/24 00:00,0,,,A
96123547,2011/11/1 00:00,7H7536,2011/11/25 00:00,0,,,B
97124171,2011/11/8 00:00,7H7536,2011/11/25 00:00,0,,,B
10837573,2011/11/13 00:00,7H7536,2011/11/25 00:00,0,,,B
98122712,2011/10/27 00:00,7H7536,2011/11/25 00:00,0,,,B
98122719,2011/11/22 00:00,7H7536,2011/11/25 00:00,0,,,B
98122741,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
98122750,2011/11/17 00:00,7H7536,2011/11/25 00:00,0,,,B
98122755,2011/11/13 00:00,7H7536,2011/11/25 00:00,0,,,B
98127847,2011/11/17 00:00,7H7536,2011/11/25 00:00,0,,,B
96051835,2011/11/20 00:00,29H13224,2011/11/24 00:00,0,,,A
96051868,2011/11/20 00:00,29H13224,2011/11/24 00:00,0,,,A
98051972,2011/10/29 00:00,7H8559,2011/11/24 00:00,0,,,A
99051731,2011/10/29 00:00,29H13224,2011/11/24 00:00,0,,,A
99051735,2011/10/29 00:00,7H8559,2011/11/24 00:00,0,,,A
91129194,2011/11/22 00:00,7H7536,2011/11/25 00:00,0,,,B
94126939,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
96126930,2011/11/4 00:00,7H7536,2011/11/25 00:00,0,,,B
97124152,2011/11/2 00:00,7H7536,2011/11/25 00:00,0,,,B
97124165,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
97126046,2011/11/22 00:00,7H7536,2011/11/25 00:00,0,,,B
98122751,2011/11/22 00:00,7H7536,2011/11/25 00:00,0,,,B
93053217,2011/11/1 00:00,29H13224,2011/11/24 00:00,0,,,A
93053241,2011/11/5 00:00,29H13224,2011/11/24 00:00,0,,,A
95051772,2011/11/5 00:00,7H7536,2011/11/24 00:00,0,,,A
95051763,2011/11/10 00:00,29H13224,2011/11/24 00:00,0,,,A
95051784,2011/11/2 00:00,29H13224,2011/11/24 00:00,0,,,A
96051856,2011/11/9 00:00,7H7536,2011/11/24 00:00,0,,,A
97051439,2011/11/2 00:00,29H13224,2011/11/24 00:00,0,,,A
96126904,2011/10/30 00:00,7H7536,2011/11/25 00:00,0,,,B
97124127,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
10838048,2011/11/14 00:00,7H7536,2011/11/25 00:00,0,,,B
98127500,2011/11/13 00:00,7H7536,2011/11/25 00:00,0,,,B
95121839,2011/4/24 00:00,1H7235,2011/4/29 00:00,0,,,B
84121376,2011/4/6 00:00,29H13094,2011/4/29 00:00,0,,,B
96123527,2011/3/31 00:00,29H13094,2011/4/29 00:00,0,,,B
96123550,2011/4/7 00:00,29H13094,2011/4/29 00:00,0,,,B
97124135,2011/4/14 00:00,29H13094,2011/4/29 00:00,0,,,B
97124172,2011/4/4 00:00,1H7235,2011/4/29 00:00,0,,,B
96123547,2011/4/12 00:00,29H13094,2011/4/29 00:00,0,,,B
10837519,2011/3/31 00:00,1H7235,2011/4/29 00:00,0,,,B
98122719,2011/4/4 00:00,29H13094,2011/4/29 00:00,0,,,B
96121454,2011/4/15 00:00,29H13094,2011/4/29 00:00,0,,,B
98122746,2011/11/8 00:00,7H7536,2011/11/25 00:00,0,,,B
96121467,2011/11/19 00:00,7H7536,2011/11/25 00:00,0,,,B
95121842,2011/4/2 00:00,29H13094,2011/4/29 00:00,0,,,B
96126986,2011/4/10 00:00,1H7235,2011/4/29 00:00,0,,,B
98122714,2011/4/6 00:00,1H7235,2011/4/29 00:00,0,,,B
98122727,2011/4/27 00:00,29H13094,2011/4/29 00:00,0,,,B
50561729,2011/11/8 00:00,507H10550,2011/11/24 00:00,0,,,A
97124153,2011/11/6 00:00,7H7536,2011/11/25 00:00,0,,,B
98122590,2011/11/8 00:00,7H7536,2011/11/25 00:00,0,,,B
98122736,2011/10/26 00:00,7H7536,2011/11/25 00:00,0,,,B
98127492,2011/10/26 00:00,7H7536,2011/11/25 00:00,0,,,B
98127824,2011/11/10 00:00,7H7536,2011/11/25 00:00,0,,,B
97051437,2011/11/13 00:00,7H7536,2011/11/24 00:00,0,,,A
97051449,2011/11/8 00:00,507H10604,2011/11/24 00:00,0,,,A
95121833,2011/10/30 00:00,7H7536,2011/11/25 00:00,0,,,B
95121837,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
95121887,2011/11/16 00:00,7H7536,2011/11/25 00:00,0,,,B
96123563,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
97124169,2011/10/27 00:00,7H7536,2011/11/25 00:00,0,,,B
98122576,2011/11/2 00:00,7H7536,2011/11/25 00:00,0,,,B
98127823,2011/11/18 00:00,7H7536,2011/11/25 00:00,0,,,B
98127849,2011/11/16 00:00,7H7536,2011/11/25 00:00,0,,,B
94126774,2011/4/6 00:00,29H13094,2011/4/29 00:00,0,,,B
96126935,2011/4/2 00:00,29H13094,2011/4/29 00:00,0,,,B
97124119,2011/4/21 00:00,29H13094,2011/4/29 00:00,0,,,B
97124141,2011/4/3 00:00,29H13094,2011/4/29 00:00,0,,,B
97124154,2011/4/8 00:00,1H7235,2011/4/29 00:00,0,,,B
88121409,2011/4/6 00:00,29H13094,2011/4/29 00:00,0,,,B
94123926,2011/4/7 00:00,29H13094,2011/4/29 00:00,0,,,B
95121885,2011/4/8 00:00,1H7235,2011/4/29 00:00,0,,,B
97124169,2011/4/6 00:00,1H7235,2011/4/29 00:00,0,,,B
97127664,2011/4/22 00:00,29H13094,2011/4/29 00:00,0,,,B
10838048,2011/4/6 00:00,1H7235,2011/4/29 00:00,0,,,B
10837533,2011/3/31 00:00,1H7235,2011/4/29 00:00,0,,,B
95051769,2011/5/10 00:00,507H10604,2011/5/18 00:00,0,,,A
94123941,2011/8/30 00:00,7H7536,2011/9/28 00:00,0,,,B
97124120,2011/9/27 00:00,7H7536,2011/9/28 00:00,0,,,B
97124123,2011/9/16 00:00,7H7536,2011/9/28 00:00,0,,,B
97124168,2011/9/12 00:00,7H7536,2011/9/28 00:00,0,,,B
97126044,2011/9/3 00:00,7H7536,2011/9/28 00:00,0,,,B
97126049,2011/9/2 00:00,7H7536,2011/9/28 00:00,0,,,B
98122730,2011/9/12 00:00,7H7536,2011/9/28 00:00,0,,,B
98122740,2011/9/21 00:00,7H7536,2011/9/28 00:00,0,,,B
98122747,2011/9/26 00:00,7H7536,2011/9/28 00:00,0,,,B
94051722,2011/9/13 00:00,7H8559,2011/9/30 00:00,0,,,A
95051778,2011/9/1 00:00,7H8747,2011/9/30 00:00,0,,,A
97051431,2011/9/10 00:00,7H8559,2011/9/30 00:00,0,,,A
97051448,2011/9/8 00:00,777H1584,2011/9/30 00:00,0,,,A
97051465,2011/9/1 00:00,7H8747,2011/9/30 00:00,0,,,A
95121829,2011/12/5 00:00,7H7536,2011/12/21 00:00,0,,,B
98122757,2011/12/15 00:00,7H7536,2011/12/21 00:00,0,,,B
91051328,2011/11/25 00:00,29H13224,2011/12/22 00:00,0,,,A
96051814,2011/12/8 00:00,7H7536,2011/12/22 00:00,0,,,A
96051845,2011/11/25 00:00,7H8559,2011/12/22 00:00,0,,,A
96051880,2011/11/28 00:00,7H8559,2011/12/22 00:00,0,,,A
97051414,2011/12/13 00:00,7H7536,2011/12/22 00:00,0,,,A
97051453,2011/12/11 00:00,7H7536,2011/12/22 00:00,0,,,A
97051457,2011/12/15 00:00,7H7536,2011/12/22 00:00,0,,,A
97051477,2011/12/16 00:00,507H9133,2011/12/22 00:00,0,,,A
99051743,2011/12/9 00:00,507H10550,2011/12/22 00:00,0,,,A
99051754,2011/12/18 00:00,507H9133,2011/12/22 00:00,0,,,A
96123541,2011/11/24 00:00,7H7536,2011/12/21 00:00,0,,,B
98122717,2011/12/1 00:00,7H7536,2011/12/21 00:00,0,,,B
98122736,2011/12/13 00:00,7H7536,2011/12/21 00:00,0,,,B
98127492,2011/12/13 00:00,7H7536,2011/12/21 00:00,0,,,B
96051872,2011/12/16 00:00,29H13224,2011/12/22 00:00,0,,,A
97051464,2011/12/11 00:00,7H7536,2011/12/22 00:00,0,,,A
96051805,2011/8/6 00:00,29H13080,2011/8/26 00:00,0,,,A
95051769,2011/8/20 00:00,29H13080,2011/8/26 00:00,0,,,A
96051816,2011/8/3 00:00,200H5241,2011/8/26 00:00,0,,,A
96051848,2011/8/23 00:00,29H13080,2011/8/26 00:00,0,,,A
97051431,2011/8/20 00:00,29H13080,2011/8/26 00:00,0,,,A
97051465,2011/8/12 00:00,29H13080,2011/8/26 00:00,0,,,A
96123549,2011/7/31 00:00,7H7536,2011/8/26 00:00,0,,,B
97124123,2011/8/8 00:00,7H7536,2011/8/26 00:00,0,,,B
97124168,2011/8/9 00:00,7H7536,2011/8/26 00:00,0,,,B
98122537,2011/7/30 00:00,7H7536,2011/8/26 00:00,0,,,B
98122730,2011/8/17 00:00,7H7536,2011/8/26 00:00,0,,,B
