1,2,3,4,5,6,7
00052654,D,31,2015/9/7 00:00,,2015/9/9 00:00,A
97182630,D,02,2013/1/23 00:00,,2013/1/25 00:00,C
02052065,N,,2015/9/7 00:00,,2015/9/9 00:00,A
03051586,C,00,2015/9/14 00:00,,2015/10/10 00:00,A
98122726,C,01,2013/1/10 00:00,,2013/1/25 00:00,B
03051584,C,00,2015/9/14 00:00,,2015/10/10 00:00,A
03051585,C,00,2015/9/14 00:00,,2015/10/10 00:00,A
98122757,C,31,2013/1/15 00:00,,2013/1/25 00:00,B
98122717,C,31,2014/12/24 00:00,,2014/12/26 00:00,B
96121454,C,05,2013/1/30 00:00,,2013/2/23 00:00,B
02122364,N,,2014/12/25 00:00,,2014/12/26 00:00,B
99051766,C,12,2013/12/9 00:00,,2014/1/8 00:00,A
98186943,D,02,2013/12/15 00:00,,2013/12/27 00:00,C
98186934,N,,2014/12/25 00:00,,2014/12/26 00:00,C
96051847,N,,2015/1/12 00:00,,2015/1/13 00:00,A
96185492,D,02,2014/12/25 00:00,,2014/12/26 00:00,C
95181690,D,31,2013/12/25 00:00,,2013/12/27 00:00,C
98127500,C,45,2014/11/28 00:00,,2014/12/26 00:00,B
01051855,D,21,2015/9/9 00:00,,2015/10/10 00:00,A
99127557,C,31,2015/9/15 00:00,,2015/10/26 00:00,B
02051986,C,62,2015/9/20 00:00,,2015/10/10 00:00,A
98122729,C,53,2015/1/7 00:00,,2015/1/27 00:00,B
97051458,C,32,2015/9/13 00:00,,2015/10/10 00:00,A
01051847,C,50,2015/9/19 00:00,,2015/10/10 00:00,A
00052663,C,12,2015/9/14 00:00,,2015/10/10 00:00,A
03051588,C,00,2015/9/14 00:00,,2015/10/10 00:00,A
03051583,C,00,2015/9/14 00:00,,2015/10/10 00:00,A
01181896,D,30,2015/9/22 00:00,,2015/9/24 00:00,C
01051855,N,,2015/10/7 00:00,,2015/10/10 00:00,A
02121426,C,05,2015/9/30 00:00,,2015/10/26 00:00,B
97051472,C,42,2015/10/3 00:00,,2015/10/10 00:00,A
97051416,D,31,2015/10/7 00:00,,2015/10/10 00:00,A
97182633,D,20,2015/9/15 00:00,,2015/9/24 00:00,C
97182633,N,,2015/9/22 00:00,,2015/9/24 00:00,C
00052619,C,12,2015/9/24 00:00,,2015/10/10 00:00,A
01123339,D,01,2015/9/24 00:00,,2015/9/25 00:00,B
96121452,D,31,2015/9/24 00:00,,2015/9/25 00:00,B
95051815,C,42,2015/9/19 00:00,,2015/10/10 00:00,A
97051453,C,50,2015/9/20 00:00,,2015/10/10 00:00,A
00127998,D,01,2015/9/24 00:00,,2015/9/25 00:00,B
00185301,C,02,2015/9/28 00:00,,2015/10/20 00:00,C
00127998,C,05,2015/10/1 00:00,,2015/10/26 00:00,B
01123357,C,05,2015/10/1 00:00,,2015/10/26 00:00,B
00185277,N,,2015/1/25 00:00,,2015/1/26 00:00,C
00185298,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
93053202,C,42,2015/1/27 00:00,,2015/2/6 00:00,A
02122402,C,42,2015/9/21 00:00,,2015/9/25 00:00,B
02188117,N,,2015/9/22 00:00,,2015/9/24 00:00,C
99183198,N,,2015/9/22 00:00,,2015/9/24 00:00,C
03051580,C,60,2015/9/27 00:00,,2015/10/10 00:00,A
95181722,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
01181873,C,03,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
01181895,C,03,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
95181706,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
99183202,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
97051428,C,03,2015/1/27 00:00,,2015/2/6 00:00,A
99127579,C,42,2015/9/30 00:00,,2015/10/26 00:00,B
03126127,D,20,2015/10/1 00:00,,2015/11/23 00:00,B
98186927,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
01181872,C,03,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
99183206,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
96051878,C,12,2015/1/30 00:00,,2015/2/6 00:00,A
96121456,C,41,2015/2/2 00:00,,2015/2/12 00:00,B
01181908,C,03,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
97182622,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
00122667,C,11,2014/12/26 00:00,,2015/1/27 00:00,B
95051763,C,12,2013/7/11 00:00,,2013/7/31 00:00,A
01051870,C,42,2013/7/17 00:00,無法站立,2013/7/31 00:00,A
99183190,N,,2013/7/25 00:00,,2013/7/26 00:00,C
98122723,C,11,2013/7/28 00:00,,2013/8/28 00:00,B
96185479,C,02,2013/7/30 00:00,,2013/8/26 00:00,C
97051466,N,,2013/7/30 00:00,,2013/7/31 00:00,A
99051743,D,31,2014/1/7 00:00,,2014/1/8 00:00,A
99051748,C,54,2014/1/5 00:00,,2014/1/8 00:00,A
80122208,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
88121408,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122390,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97124171,C,05,2013/1/31 00:00,,2013/2/23 00:00,B
01123339,C,05,2015/10/1 00:00,,2015/10/26 00:00,B
10837561,C,05,2015/10/1 00:00,,2015/10/26 00:00,B
98051976,D,42,2015/10/7 00:00,,2015/10/10 00:00,A
00052665,D,42,2015/10/7 00:00,,2015/10/10 00:00,A
01181883,C,03,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
98186943,C,C,2015/1/25 00:00,整理牛群資料,2015/1/27 00:00,C
00052654,D,31,2015/10/7 00:00,,2015/10/10 00:00,A
93053848,C,11,2014/1/13 00:00,,2014/2/18 00:00,A
97051417,C,11,2014/1/13 00:00,,2014/2/18 00:00,A
10837533,C,48,2014/1/18 00:00,,2014/1/22 00:00,B
94051730,C,61,2013/8/6 00:00,,2013/8/29 00:00,A
98127822,C,81,2013/8/11 00:00,,2013/8/28 00:00,B
01181901,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
01181911,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02052036,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,A
10046209,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,B
97124122,C,31,2014/12/24 00:00,,2014/12/26 00:00,B
00122596,C,31,2015/9/5 00:00,,2015/9/25 00:00,B
99127663,C,31,2015/9/12 00:00,,2015/9/25 00:00,B
03051587,C,00,2015/9/14 00:00,,2015/10/10 00:00,A
91122417,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122418,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122432,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129115,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129133,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129137,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122339,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92126186,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126213,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126230,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
02188120,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02188129,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02188140,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02188164,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
87121668,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122367,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122407,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122408,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122410,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129132,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129139,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129178,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122342,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122396,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126179,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126221,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126223,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126267,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123923,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123924,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123945,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123971,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121854,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121857,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121887,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121907,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126985,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97124169,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97124174,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
02188150,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
90122372,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122445,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122447,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129121,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129127,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122331,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122366,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122427,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122435,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122437,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129166,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129176,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129191,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127614,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127615,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126775,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126929,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126961,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126966,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121819,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121846,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123525,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126919,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98186938,N,,2013/1/24 00:00,,2013/2/26 00:00,C
98122724,C,05,2013/2/1 00:00,,2013/2/23 00:00,B
80122190,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
84121366,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
87121421,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122387,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122404,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122412,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122419,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122420,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129128,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129149,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129153,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129156,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129165,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129190,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122321,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126266,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127602,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127610,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126190,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126934,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126941,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126943,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126969,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122434,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122436,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129122,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129134,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129185,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122312,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122343,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122344,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122345,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122350,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92126185,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126215,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126219,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123922,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123953,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123954,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123956,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126774,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126776,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97127664,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98122745,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129174,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129177,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126192,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126209,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126231,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121842,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123526,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123562,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
99127645,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
99127565,D,01,2015/3/24 00:00,,2015/3/25 00:00,B
5022357,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022371,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022386,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
90122404,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122428,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129119,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129180,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122327,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122351,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126198,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126207,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126272,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123918,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123919,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123938,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126955,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121820,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121856,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121858,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95123362,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
99127594,C,42,2015/9/21 00:00,,2015/9/25 00:00,B
98122756,C,42,2015/9/30 00:00,,2015/10/26 00:00,B
96051805,C,12,2013/8/15 00:00,,2013/8/29 00:00,A
96123549,C,50,2013/8/16 00:00,,2013/8/28 00:00,B
97124144,C,50,2013/8/16 00:00,,2013/8/28 00:00,B
98127846,C,50,2013/8/16 00:00,,2013/8/28 00:00,B
95181717,N,,2013/8/25 00:00,,2013/8/26 00:00,C
96185483,D,02,2013/8/25 00:00,,2013/8/26 00:00,C
02188128,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
98091825,C,81,2013/8/24 00:00,,2013/8/28 00:00,B
97051451,D,31,2013/8/28 00:00,,2013/8/29 00:00,A
98127841,C,20,2015/5/7 00:00,,2015/5/27 00:00,B
99051769,C,12,2015/5/7 00:00,,2015/5/15 00:00,A
95051800,C,12,2015/5/15 00:00,,2015/6/11 00:00,A
02188114,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02188149,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02188121,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
02188138,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
96051844,C,12,2015/2/4 00:00,,2015/2/6 00:00,A
01051814,N,,2015/2/5 00:00,,2015/2/6 00:00,A
02121419,C,50,2015/2/13 00:00,,2015/3/25 00:00,B
01123343,C,45,2015/2/14 00:00,,2015/3/25 00:00,B
99051747,C,12,2015/2/4 00:00,,2015/2/6 00:00,A
99127585,C,05,2015/2/15 00:00,,2015/4/27 00:00,B
85121849,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122395,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122416,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122433,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129154,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122323,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122330,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122333,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122335,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122340,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
00124330,C,50,2015/2/13 00:00,,2015/3/25 00:00,B
97051412,C,50,2015/2/16 00:00,,2015/3/12 00:00,A
00124319,C,05,2015/5/12 00:00,,2015/5/27 00:00,B
99051738,C,12,2015/5/15 00:00,,2015/6/11 00:00,A
00124328,C,02,2015/5/12 00:00,,2015/6/25 00:00,B
02122389,C,05,2015/5/12 00:00,,2015/5/27 00:00,B
01181894,N,,2015/5/25 00:00,,2015/5/26 00:00,C
99183210,N,,2015/5/25 00:00,,2015/5/26 00:00,C
02052020,C,03,2013/8/30 00:00,,2013/10/11 00:00,A
02188141,N,,2015/5/25 00:00,,2015/5/26 00:00,C
02188145,D,02,2015/5/25 00:00,,2015/5/26 00:00,C
02188147,N,,2015/5/25 00:00,,2015/5/26 00:00,C
00185278,D,30,2015/5/25 00:00,,2015/5/26 00:00,C
95181686,D,30,2015/5/25 00:00,,2015/5/26 00:00,C
98186934,D,30,2015/5/25 00:00,,2015/5/26 00:00,C
01123408,C,02,2015/5/12 00:00,,2015/6/25 00:00,B
99127671,C,05,2015/5/12 00:00,,2015/7/27 00:00,B
97051446,N,,2015/5/13 00:00,,2015/5/15 00:00,A
00122631,C,42,2015/5/14 00:00,,2015/5/27 00:00,B
96051845,C,42,2015/6/6 00:00,,2015/6/11 00:00,A
96121452,D,01,2015/5/26 00:00,,2015/5/27 00:00,B
00052624,D,20,2015/6/15 00:00,,2015/7/10 00:00,A
98186934,C,30,2015/6/15 00:00,,2015/6/26 00:00,C
01181882,N,,2015/5/25 00:00,,2015/5/26 00:00,C
94123940,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126229,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126952,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121817,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123532,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123547,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126899,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97126044,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98122747,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98127821,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
5022363,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022370,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022375,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022377,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022402,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022856,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022908,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022917,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023058,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023187,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023245,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023251,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023254,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023455,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5024353,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
91051363,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
93051390,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
93051397,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
93053249,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
95051778,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
01181882,D,11,2015/3/25 00:00,,2015/3/26 00:00,C
5022341,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022362,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022373,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022376,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022381,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022398,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022858,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023048,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023110,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023121,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023246,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
50561731,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
16869,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
11949,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
88051726,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
92051440,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
93051389,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
93053833,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
94051735,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
96123538,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126907,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98122580,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
02188145,C,02,2015/6/18 00:00,,2015/6/26 00:00,C
98122761,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
5022338,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022364,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022380,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022403,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
02188139,C,C,2015/10/7 23:47,整理牛群資料C,2015/10/7 23:47,C
51363,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5011926,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022344,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022347,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022349,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022355,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022384,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022389,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022400,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022854,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022912,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023122,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023123,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023457,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
11930,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
11934,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
